id,video_id,time,author,text,label,hate,evaluated
UggQBHjb8kL3qngCoAEC,IqFdatdem64,4 years ago,VEDIMpro,я согласен за референдум но с одной оговоркой что бы попутно была проведена федерализация страны ,False,False,True
UggsOhc3KPCMV3gCoAEC,t8u6l6BNEb0,4 years ago,RussianVodka132,дебилы западные нахуй с майдана хреново что беркут вас не поубивал ,True,False,True
Ugh1Pygk0gUZsngCoAEC,fcfF_63Rk_o,4 years ago,Игорь Савкин,а зачем они уже толпой бъют лежачих не перебор ли ,False,False,True
UghXZKyH0j9kd3gCoAEC.7-H0Z7-SO0S7-JuHcHx_e5,xZUzfzTLD4U,4 years ago,Mario Ghina,со мной вроде всё ок пока а вот с владой явно нет ,False,False,True
UgjTvA9nGVCmkHgCoAEC.7-H0Z7-7xdN7-SILu1Hp6W,T6IbEIBhb8o,4 years ago,Юрий Харчилава,на счет цвета повязок очень слабый аргумент это первое второе когда в году работали снайпера у белого дома вокруг на окружающей территории было убито много людей по траекториям было установлено что снайпера стреляли с точек одна была на крыше американского посольства американский посол опроверг эту информацию ельцин сделал вид что от туда на самом деле не могло быть снайперского огня и еще если эти смерти кому и были выгодны то только тому кто в результате пришел к власти без этих смертей взбудоражить народ на крайние шаги было нельзя и четвертое как объяснить безоружное стояние беркута и срочников вв если власть отдает приказ стрелять на поражение кто отдает приказ стрелять по толпе снайперам это дело пулеметчика пулеметная очередь останавливает враз ,False,False,True
Ugij7YbgDKtP7ngCoAEC,T6IbEIBhb8o,4 years ago,Людмила Раевская,поздно они это сделали ,False,False,True
UgjJ2hrbLhdIAXgCoAEC,T6IbEIBhb8o,4 years ago,Иван Пьянов,так и надо ,False,False,True
UghgY8EGM7GCfXgCoAEC,T6IbEIBhb8o,4 years ago,Игорь Федорченко,кацапы згиньте на хуй ,True,True,True
UgiQnxfrvk_ki3gCoAEC,T6IbEIBhb8o,4 years ago,Антон Тихорецкий,я конечно не провокатор но я бы на месте беркута стрелял боевыми дабы пресечь этот беспредел ,False,False,True
UggHq9Wj6wC_cXgCoAEC.7-H0Z7-B1xO70JdAiDh9lo,eP4ggwPaRts,4 years ago,Арсений Ушаков,ам причём тут ник ,False,False,True
UgjWoYPucCY8THgCoAEC.7-H0Z7-AR-p7-HCOacXptQ,XK1A8MPb6Ro,4 years ago,Виктор Протарзанов,они сражаются за колонизацию украины уничтожая на корню будущее своих потомков ,False,False,True
UghDCymUrFrBI3gCoAEC,FqAzeWrA3bw,4 years ago,j1smotri,что за тп на манеже эвромайдауна ,False,True,True
UgjYaoIfSp3FB3gCoAEC.7-H0Z7-7iPt7-HwxZJ9DRe,zCmV4dX5tgs,4 years ago,Gilles de Rais, юрий анатольевич уныло лалка ,False,False,True
UgjR1CHlcX6c3HgCoAEC.7-H0Z7-ST_R70RbjEv7ZoN,K0icRY1Ae5A,3 years ago,Василий Корнев, украина свободная страна нормально это при фашистах у власти кто когда и где жил нормально а вам баранам говорили не гоните лошадей не нарушайте конституцию не скачите за баксов заплатить придется гаразда больше вот и ищите теперь врагов и виновных коль с головами не все в порядке херовому танцору яйца всегда мешают так и вам плоскоголовым живущими одним днем путин виноват янукович конечно же козел и мразь но он был законноизбранным чего не скажешь о парашкине и его свите и возвращению януковича здесь ничего не светит по крайней мере на донбассе на него хуй положили еще тогда когда он присмыкнулся перед бандеровцами и сбежал падла со страны ,True,True,True
Ugj9Jz7bkxvvl3gCoAEC.7-H0Z7-6Nol70yZ_a_26-K,rngYEzRxlWU,3 years ago,Alexandr Gherus,поймет тот у кого сердце есть и душа а это не от национальности зависит ,False,False,True
Ughqfrd5C4YiRXgCoAEC,T6IbEIBhb8o,4 years ago (edited),Михаил Кернесович Кушнарёв.,россейские толерантые терпилы комментисты против своей власти ссут поднятся так хоть в инете с украинцами повоюют велика россия а отступать не куда позади москвабад бууугага ,True,False,True
